chr;x;y
chr1;90323174;-4.67005639245705
chr1;33569707;4.82755244805513
chr1;74886927;-2.09568509762773
chr1;175638453;1.28389925899357
chr1;186404249;2.46901852711084
chr1;63582543;-1.82587353610252
chr1;154914088;9.03806639527279
chr1;182768225;0.920412713163112
chr1;19116730;-0.325655581249695
chr1;42739688;-2.45646104501772
chr1;102989575;1.09136728716925
chr1;109500502;-1.37389493415298
chr1;64476519;-5.68508186315873
chr1;98520971;1.63456442388263
chr1;147473276;-0.196217068339749
chr1;172664903;-1.69421242394617
chr1;15940378;1.92169320995071
chr1;59930468;-3.83576902198026
chr1;62197172;2.4841366368648
chr1;59714811;11.631082009706
chr1;170927180;-2.74875339408878
chr1;17709361;2.15218299122855
chr1;62885253;6.97698056158061
chr1;70458537;-0.0747386907145453
chr1;182776810;-2.72419741222367
chr1;96263985;0.849554055245909
chr1;128468139;-4.42986229125258
chr1;188461697;2.72622841062515
chr1;158418719;0.887059401604833
chr1;179688883;4.80525852456976
chr1;133644212;-3.74380585604245
chr1;143589747;3.08833197996064
chr1;130662019;7.22028050717253
chr1;96309251;-3.98104829664835
chr1;29002753;-7.7176736050827
chr1;75818789;-0.846208422211077
chr1;107905689;2.32551733141357
chr1;71842821;-0.0479886699151715
chr1;29106713;-0.167552454254977
chr1;132350156;-1.53999026460405
chr1;63034475;9.97512286857727
chr1;33411398;16.4096410668924
chr1;3446939;9.32542120747496
chr1;108789088;8.57320233454024
chr1;129692258;5.50474773554648
chr1;51427591;1.45202122941552
chr1;34774861;0.184070982484822
chr1;121929522;3.3741559136551
chr1;68022910;5.3193843491024
chr1;119344138;5.48233158120461
chr1;138467433;10.4406491767538
chr1;155224041;3.85631022315564
chr1;19156847;-5.99505434980251
chr1;67177512;-1.01217584215779
chr1;190012951;2.0213086012682
chr1;827536;-5.52808474208953
chr1;106419442;1.00784263702428
chr1;142506593;-1.83516173663012
chr1;8249938;0.530308089154434
chr1;36387190;-3.97863278750654
chr1;97975446;4.81811204466831
chr1;73454742;2.00270103241157
chr1;175849203;2.86632128040763
chr1;121207688;1.64931780037715
chr1;96397972;-5.23144176471972
chr1;45410021;-3.22155183616162
chr1;128621672;1.81763006291278
chr1;52774583;7.84312242074181
chr1;151953485;5.3567016062408
chr1;154205364;-1.31827093684644
chr1;33127327;4.63097119065992
chr1;155723877;2.27582936383156
chr1;82397419;5.44876904734154
chr1;191099240;-4.55754287914638
chr1;76023177;5.17410307361513
chr1;181456978;1.32582422828337
chr1;99268161;-1.18273476988107
chr1;65595908;1.06940616876047
chr1;46210584;-4.45010671558887
chr1;168354653;-2.11109648903257
chr1;103121873;1.08115025019216
chr1;134397547;-3.63890479185309
chr1;141479667;-3.03317619693117
chr1;154645551;-6.58854884041505
chr1;52283025;-2.3192223657775
chr1;41068797;-1.85438317894936
chr1;42913908;-0.878731859933508
chr1;150701152;5.25127700858578
chr1;154292127;3.37032032647517
chr1;173781803;-3.64102342157764
chr1;21710623;5.26734534517425
