chr;x;y
chr1;175638959;5.76483880636491
chr1;165179655;14.207730487472
chr1;146762777;2.24975308853831
chr1;179565208;-2.02740059760059
chr1;174241323;7.64841345847893
chr1;30193667;0.297910381458467
chr1;76955109;14.1542089428613
chr1;104139563;0.952055663667879
chr1;33264893;3.22577213743132
chr1;86638211;-8.49791728156817
chr1;98235697;5.61965441142412
chr1;63301509;10.5244598824459
chr1;127489847;-2.44475946418977
chr1;98123199;8.55719853899205
chr1;69058587;-5.09939581854818
chr1;26647943;3.05558866003818
chr1;2289185;-11.7755568014477
chr1;63884553;-1.88774581185324
chr1;144744572;4.94301782740047
chr1;66026065;-2.48921174101373
chr1;24304549;7.07233524821504
chr1;25906580;0.367864143493436
chr1;174733146;-0.9735445977146
chr1;139386005;-6.01312127086574
chr1;85843076;-1.39952300391262
chr1;87666997;-3.71082630402056
chr1;103510412;3.63771533693612
chr1;12048403;0.532438060422722
chr1;16043676;-5.7951947036247
chr1;186747563;9.29418152664389
chr1;126802597;2.32079829591777
chr1;667857;1.9589216733191
chr1;169184462;6.39507490824376
chr1;124542074;0.62408236876201
chr1;158117006;16.4380904394936
chr1;120263623;-6.24500438725302
chr1;89233973;-4.46594309952191
chr1;100140346;3.5313522452296
chr1;133213794;1.17798020735447
chr1;22834010;5.19935530880722
chr1;149628664;-2.21744686686185
chr1;96313391;0.609673190094434
chr1;62531415;-0.0781223334052981
chr1;85166208;0.00106611058057682
chr1;7592994;1.37096636581779
chr1;13967805;-4.82507263050172
chr1;14489271;0.44967157390333
chr1;161429303;-3.17723572759777
chr1;156994868;-4.36235428839041
chr1;47803991;2.72327583613092
chr1;121050533;2.68685830949765
chr1;20436994;-6.30957879898726
chr1;20381684;-2.37452991060949
chr1;136117274;-0.576423229067744
chr1;171612390;-2.08885325960772
chr1;85948272;7.39388300294933
chr1;138588454;10.1703074200478
chr1;148015516;5.85310995786295
chr1;142245590;7.18240992401548
chr1;92598806;-3.23818893976995
chr1;128460404;11.2976676225105
chr1;53031268;-3.51966477343332
chr1;146172055;-9.10668475731994
chr1;90573619;-2.79591844966644
chr1;16199301;-2.21163352939486
chr1;169061838;-2.13139354491666
chr1;14241955;5.064854295755
chr1;27892549;5.11595164841014
chr1;140913185;-8.62783654206914
chr1;25777443;3.35049105064299
chr1;48221470;0.517082251223396
chr1;131604012;1.16188880716633
chr1;2515663;-0.564503474488266
chr1;27179873;5.74931574548656
chr1;115074743;3.19667813526682
chr1;181506257;3.01637232257152
chr1;87572901;-5.12516040850964
chr1;196786767;5.70027917188481
chr1;24365706;-4.459186900842
chr1;97399784;2.36127470234927
chr1;45676968;0.346581646532572
chr1;140913667;3.69106255091602
chr1;53213687;-1.97605317090044
chr1;111936439;-2.58611337293565
chr1;145030866;-7.53134945045889
chr1;26313260;-0.944988370260838
chr1;174498086;-3.50502372317465
chr1;127241043;-2.89745639886095
chr1;149986612;2.24051714824799
chr1;159204962;-1.28761086901259
chr1;99335262;3.7314907015639
chr1;168065868;-2.72944069454996
chr1;194156496;1.97958686271317
chr1;75323607;8.00358710561632
chr1;8374552;0.416983054433125
chr1;113464056;5.21120851440701
chr1;30612775;2.05265976609906
chr1;150026597;4.61370442245114
chr1;98109398;5.42854570812945
chr1;25930578;-5.17885096907268
chr1;165620206;5.8149549404901
chr1;137150342;3.83977349313933
chr1;166308203;5.69345164100514
chr1;139885838;2.91490744730576
chr1;168137571;-4.01455426206405
chr1;148807012;3.9478290014748
chr1;98154674;1.10754936853859
chr1;186128783;0.54809158614258
chr1;161763607;2.11863981579877
chr1;38634020;0.620089045229555
chr1;188155791;-2.33083625961398
chr1;161469255;2.18547126100636
chr1;49718656;7.0169145889031
chr1;152464675;6.05343033465131
chr1;138661963;-0.699407712281457
chr1;123886452;7.80492835166032
chr1;153691040;3.51665062100025
