chr;x;y
chr1;1;-1.83294175471533
chr1;249251.621;-6.1051398106863
chr1;498502.242;-0.611644252954019
chr1;747752.863;0.0268561492510252
chr1;997003.484;-1.69622066461859
chr1;1246254.105;-1.41510171625765
chr1;1495504.726;6.96745962087727
chr1;1744755.347;11.8586873082442
chr1;1994005.968;-7.17568545434959
chr1;2243256.589;-0.0850147745055914
chr1;2492507.21;-2.37588751553226
chr1;2741757.831;7.0265920652262
chr1;2991008.452;-6.6554216544806
chr1;3240259.073;-4.61384154591985
chr1;3489509.694;0.837248359481555
chr1;3738760.315;3.90256317931546
chr1;3988010.936;-2.16775779296899
chr1;4237261.557;-4.5086714713451
chr1;4486512.178;1.03390212309204
chr1;4735762.799;5.89880907223122
chr1;4985013.42;10.7601599859117
chr1;5234264.041;-11.1210756345775
chr1;5483514.662;-3.65535591220863
chr1;5732765.283;-4.42860366396563
chr1;5982015.904;-2.83251573917968
chr1;6231266.525;-0.838093976370372
chr1;6480517.146;-2.28631640693652
chr1;6729767.767;0.360950546062333
chr1;6979018.388;-6.51689144430514
chr1;7228269.009;2.36638479755581
chr1;7477519.63;-1.0458602173867
chr1;7726770.251;1.89665178887552
chr1;7976020.872;2.95310016564406
chr1;8225271.493;0.555472454705555
chr1;8474522.114;-2.54245111615477
chr1;8723772.735;2.00940992862529
chr1;8973023.356;-0.0423921660961886
chr1;9222273.977;3.46002123738593
chr1;9471524.598;3.44296956430564
chr1;9720775.219;-2.84366784240222
chr1;9970025.84;-2.15608999741323
chr1;10219276.461;3.61415553168797
chr1;10468527.082;-3.07338804266783
chr1;10717777.703;2.81582822654269
chr1;10967028.324;1.29721293925591
chr1;11216278.945;9.09743609716178
chr1;11465529.566;4.31824540011821
chr1;11714780.187;-2.3820345220744
chr1;11964030.808;5.28960041168954
chr1;12213281.429;1.60001737127522
chr1;12462532.05;0.201332556343059
chr1;12711782.671;1.10648620427257
chr1;12961033.292;2.71216861186606
chr1;13210283.913;3.5455485772266
chr1;13459534.534;3.27532722829512
chr1;13708785.155;-0.881730737941251
chr1;13958035.776;0.772336717463584
chr1;14207286.397;4.62595375998025
chr1;14456537.018;3.09522298115491
chr1;14705787.639;-3.11483912944476
chr1;14955038.26;-2.91239537671806
chr1;15204288.881;3.44263266426417
chr1;15453539.502;0.690278049159072
chr1;15702790.123;4.24064826547374
chr1;15952040.744;-9.22876659332826
chr1;16201291.365;-3.94326674476184
chr1;16450541.986;-1.54389329339404
chr1;16699792.607;-5.17060757407642
chr1;16949043.228;2.05176002800158
chr1;17198293.849;8.85076264044412
chr1;17447544.47;2.06059930078673
chr1;17696795.091;-5.96915379367542
chr1;17946045.712;-5.55778473599955
chr1;18195296.333;1.99337605712183
chr1;18444546.954;-3.85175521076867
chr1;18693797.575;-1.56892847579023
chr1;18943048.196;3.27274095910142
chr1;19192298.817;0.521976610272084
chr1;19441549.438;-3.80293622530247
chr1;19690800.059;0.246363638549799
chr1;19940050.68;-2.23705349206565
chr1;20189301.301;2.88933924080819
chr1;20438551.922;4.32100272421449
chr1;20687802.543;1.38281104575077
chr1;20937053.164;1.5010713840491
chr1;21186303.785;-5.36753019567809
chr1;21435554.406;1.40363435971533
chr1;21684805.027;10.7365242337369
chr1;21934055.648;-3.45521273124601
chr1;22183306.269;-4.59666551461018
chr1;22432556.89;-2.00671738621905
chr1;22681807.511;-12.3379640696119
chr1;22931058.132;3.5050308737522
chr1;23180308.753;1.66052884983118
chr1;23429559.374;7.94138772320365
chr1;23678809.995;2.55993677896789
chr1;23928060.616;-3.88455646379707
chr1;24177311.237;-0.833534269524869
chr1;24426561.858;-6.0545546335881
chr1;24675812.479;-3.72492854838716
chr1;24925063.1;5.42936896606814
chr1;25174313.721;-1.15600465836072
chr1;25423564.342;-3.70178105704739
chr1;25672814.963;-0.61884042480333
chr1;25922065.584;-0.851892353851939
chr1;26171316.205;-4.88111650113619
chr1;26420566.826;-4.25217023000636
chr1;26669817.447;-4.7209208142227
chr1;26919068.068;4.93115874450169
chr1;27168318.689;-3.73660480412625
chr1;27417569.31;1.55237849974365
chr1;27666819.931;3.88385415926483
chr1;27916070.552;-4.0276352433542
chr1;28165321.173;2.32749679397827
chr1;28414571.794;13.9747057258441
chr1;28663822.415;0.926935352317899
chr1;28913073.036;-4.94433663845372
chr1;29162323.6569999;11.29630797513
chr1;29411574.2779999;-0.496686324797984
chr1;29660824.8989999;1.44853360707407
chr1;29910075.52;9.61889152805928
chr1;30159326.1409999;7.19448034754048
chr1;30408576.7619999;2.32513037379536
chr1;30657827.3829999;-5.90340052317659
chr1;30907078.0039999;3.32999401463749
chr1;31156328.6249999;-2.81334214836478
chr1;31405579.2459999;-0.347266899476558
chr1;31654829.8669999;-7.05463894730113
chr1;31904080.4879999;7.9271791787899
chr1;32153331.1089999;6.95518988962729
chr1;32402581.7299999;-2.36998875868498
chr1;32651832.3509999;3.80139199753354
chr1;32901082.9719999;-3.40264644179506
chr1;33150333.5929999;11.2366158323098
chr1;33399584.2139999;3.73743130072406
chr1;33648834.8349999;-5.46246026200763
chr1;33898085.4559999;-3.22626202500265
chr1;34147336.0769999;3.42653794770365
chr1;34396586.6979999;-5.01657908687161
chr1;34645837.3189999;-1.03562842654557
chr1;34895087.9399999;11.0704561894236
chr1;35144338.5609999;-3.81535686584926
chr1;35393589.1819999;7.34370770719198
chr1;35642839.8029999;1.83010560201334
chr1;35892090.4239999;6.05195140686381
chr1;36141341.0449999;6.88900716677431
chr1;36390591.6659999;3.0081956554536
chr1;36639842.2869999;-7.61567124619873
chr1;36889092.9079999;2.2488418957937
chr1;37138343.5289999;1.7805383127692
chr1;37387594.1499999;10.6811183218848
chr1;37636844.7709999;0.232398315899235
chr1;37886095.3919999;11.9343741322166
chr1;38135346.0129999;-2.94692885942941
chr1;38384596.6339999;-5.92053024718912
chr1;38633847.2549999;-5.03788807952985
chr1;38883097.8759999;1.68727664442166
chr1;39132348.4969999;-2.02349810372169
chr1;39381599.1179999;5.52010701800433
chr1;39630849.7389999;-5.35738726496153
chr1;39880100.3599999;-2.72921486627816
chr1;40129350.9809999;1.61150401994385
chr1;40378601.6019999;-0.402620218787378
chr1;40627852.2229999;-1.69176638848241
chr1;40877102.8439999;2.0948039428046
chr1;41126353.4649999;-6.1080480340263
chr1;41375604.0859999;-10.288583144176
chr1;41624854.7069999;-3.4837739033588
chr1;41874105.3279999;-2.9522112059413
chr1;42123355.9489999;-4.85700717982787
chr1;42372606.5699999;6.28865155417718
chr1;42621857.1909999;1.24399849358547
chr1;42871107.8119999;1.82520819311942
chr1;43120358.4329999;-1.67720857149443
chr1;43369609.0539999;9.15974781329642
chr1;43618859.6749999;-3.8538976759032
chr1;43868110.2959999;1.83279793614975
chr1;44117360.9169999;-0.612956667901753
chr1;44366611.5379999;9.01355025645898
chr1;44615862.1589999;-4.92968882773098
chr1;44865112.7799999;-3.13896114126261
chr1;45114363.4009999;3.70902324322104
chr1;45363614.0219999;0.915112634210429
chr1;45612864.6429999;7.74990144705685
chr1;45862115.2639999;-1.49186813872067
chr1;46111365.8849999;-2.32073067106907
chr1;46360616.5059999;-0.279775384351921
