chr;x;y
chr1;1;-1.38307189239035
chr1;1413816.37;-0.628225151385737
chr1;2827631.74;-6.03808822654924
chr1;4241447.11;2.26452696393302
chr1;5655262.48;0.816219068544187
chr1;7069077.85;2.09758471866053
chr1;8482893.22;-0.199195040861828
chr1;9896708.59;0.769205477798221
chr1;11310523.96;2.36658497603251
chr1;12724339.33;5.37336978358341
chr1;14138154.7;-4.26943342953382
chr1;15551970.07;-2.39087349172437
chr1;16965785.44;2.09087076317943
chr1;18379600.81;10.9686229163437
chr1;19793416.18;1.19194872969734
chr1;21207231.55;3.86862883303563
chr1;22621046.92;0.110353171557647
chr1;24034862.29;0.989072254870612
chr1;25448677.66;-2.76107856588787
chr1;26862493.03;1.19474015782655
chr1;28276308.4;2.98870381484277
chr1;29690123.77;1.56570957829482
chr1;31103939.14;2.15115912235672
chr1;32517754.51;-1.78765389315016
chr1;33931569.88;4.06342527349069
chr1;35345385.25;2.98245916478949
chr1;36759200.62;6.47649951423541
chr1;38173015.99;-4.48849578813141
chr1;39586831.36;-5.57289010522628
chr1;41000646.73;-8.71563644514775
chr1;42414462.1;-0.534568267044856
chr1;43828277.47;6.2157118777993
chr1;45242092.84;5.26931605556657
chr1;46655908.21;8.58286791350622
chr1;48069723.58;-1.89776482430511
chr1;49483538.95;5.00897551473038
chr1;50897354.32;9.14137896904039
chr1;52311169.69;1.706454693338
chr1;53724985.06;-2.92059606447083
chr1;55138800.43;6.4678299882559
chr1;56552615.8;-3.35976096691788
chr1;57966431.17;-7.50284489234188
chr1;59380246.54;-7.25787742811331
chr1;60794061.91;3.02101783622541
chr1;62207877.28;-5.27247701223157
chr1;63621692.65;5.07446990953818
chr1;65035508.02;-4.20571066604107
chr1;66449323.39;2.47474663409809
chr1;67863138.76;3.90896482906036
chr1;69276954.13;4.33750118461163
chr1;70690769.5;-7.97101362106582
chr1;72104584.87;-10.0038433633175
chr1;73518400.24;-2.49847919105409
chr1;74932215.61;-5.9208281428668
chr1;76346030.98;0.375345156913179
chr1;77759846.35;2.74239230409829
chr1;79173661.72;-3.68329664759286
chr1;80587477.09;-5.78866433139235
chr1;82001292.46;1.89234905785354
chr1;83415107.83;-0.562870400293409
chr1;84828923.2;-1.80935462607305
chr1;86242738.57;11.8567512936496
chr1;87656553.94;-2.71499584756077
chr1;89070369.31;-2.56813448822409
