chr;x;y
chr1;159220667;-1.18627440594085
chr1;73753253;7.7630166990716
chr1;162533768;-0.260544743142812
chr1;215605355;9.49450458403372
chr1;14130942;5.80561843268366
chr1;38993956;3.98858131431822
chr1;171181425;-2.17112035922335
chr1;8057542;-4.15750706038505
chr1;113140291;-5.26062470436131
chr1;7177571;3.51891738111895
chr1;148298224;-0.273596256256123
chr1;246973368;2.97043559183335
chr1;40006939;-0.175966225146859
chr1;233338538;5.53153439567394
chr1;128934185;11.620036371397
chr1;247255529;3.36951962306781
chr1;211070727;1.43912943952308
chr1;181119369;7.11569416960776
chr1;61243748;11.5665103219071
chr1;173286834;1.04823989221645
chr1;154259027;8.13950492700719
chr1;82548578;11.4031890308297
chr1;99941564;-7.50493082797425
chr1;223869083;1.99002726336643
chr1;201489797;-8.19471693580285
chr1;109787721;4.30846385127689
chr1;13210853;-2.22507672545041
chr1;172409682;3.61519818893519
chr1;183459820;2.18037415437415
chr1;58961370;-9.28462317858843
chr1;144480293;-1.21146255028866
chr1;188552144;-4.85739329429
chr1;25324852;-6.82516537386729
chr1;208487166;3.71145930203453
chr1;92583785;-0.423704974388959
chr1;245438646;1.56566767251635
chr1;146225424;-1.10194024222637
chr1;217314032;1.26464996830122
chr1;172551905;-0.299091262416417
chr1;12382231;-2.20681321477012
chr1;124045483;-6.62977248494322
chr1;25531501;3.40393284711972
chr1;10958419;1.51258659688749
chr1;11681151;-8.89045499023341
chr1;106059622;-6.35657335503605
chr1;121821111;1.41998302351016
chr1;1146750;-2.90853383108521
chr1;36044283;2.73986915272613
chr1;59555317;-2.3036057562183
chr1;223556539;4.25428225979004
chr1;205352141;3.69932398213262
chr1;195634259;5.1331369474409
chr1;184398172;5.8901626012057
chr1;153601887;3.3211854538441
chr1;212698542;2.70826709509237
chr1;38095854;6.69667018590316
chr1;185977615;-1.06316234643333
chr1;226207849;2.90020257369585
chr1;90981629;6.47658129028243
chr1;208114876;4.49487789179604
chr1;239550463;4.2354074286608
chr1;48177296;-2.49780865642498
chr1;18311143;6.93854491184452
chr1;84240000;-0.549996857931218
chr1;118017200;0.973659633023077
chr1;177730590;-2.84898760002226
chr1;85224040;-3.57115531437601
chr1;128011476;-0.140654693853054
chr1;117460853;1.98944200225268
chr1;237862578;5.06485049638993
chr1;23447737;4.0459816669559
chr1;100403969;11.0560252013931
chr1;41627687;-6.48513775356211
chr1;220246587;1.44026336320276
chr1;144073673;-5.56360924698725
chr1;228323674;1.55575790602969
chr1;165249244;-4.67813731156375
chr1;23316547;-4.37372947663596
chr1;93347174;4.5891776540454
chr1;210405779;2.0307008936355
chr1;89659540;0.662998731656789
chr1;155052880;0.542801227937107
chr1;190525910;5.51881007966188
chr1;155533916;-3.63559499526796
chr1;90193059;2.05145887246815
chr1;6368826;-2.52065733840418
chr1;229702611;-7.50321706914643
chr1;180894381;1.34449421338616
chr1;163777426;-5.88143231464927
chr1;98460355;-5.71530082557572
chr1;14148261;3.95402641704784
chr1;105512783;-4.31036460403711
chr1;214382693;3.37378251873699
chr1;209824749;2.51852212731259
chr1;123650148;-3.94782146245429
chr1;45170850;3.8296427610941
chr1;212666585;-0.0774127422675088
chr1;35301315;6.85776513406889
chr1;235096249;-1.43087831641389
chr1;10491238;-4.01286100932158
chr1;236279020;-1.76197271925414
chr1;118142094;-3.17673712512492
chr1;206546916;-0.0563695605590016
chr1;175719054;2.05169650960197
chr1;146341083;7.4847893503458
chr1;115571219;1.7852106304457
chr1;127870030;-4.8935089663408
chr1;129725180;3.03033741857394
chr1;79410818;6.72426072981151
chr1;44792801;-17.7336853977672
chr1;123750044;13.5531144144448
chr1;247506464;0.973302422983964
chr1;139493385;2.95335049246364
chr1;109856924;-3.73855402457394
chr1;40660236;-1.67802933822596
chr1;64432577;-9.57298441224928
chr1;9825687;-2.92970763375779
chr1;73971605;-3.56250462578851
chr1;165500285;21.3160770108408
chr1;54274965;-8.95487039056897
chr1;232369555;-1.07982923846199
chr1;81564228;-12.1327879177584
chr1;16459659;2.64641819160547
chr1;85769913;0.79006852337021
chr1;110084432;-4.21105778216499
chr1;158726465;-3.71401154325578
chr1;206209627;3.38032724841699
chr1;192626782;0.200316023823182
chr1;42639995;9.39129472247652
