chr;x;y
chr1;1;-1.02660472571048
chr1;1244783.11;0.760834120640884
chr1;2489565.22;-0.33120676728386
chr1;3734347.33;-1.61531941357057
chr1;4979129.44;-1.10678775121043
chr1;6223911.55;-0.817129116380644
chr1;7468693.66;-1.6917111582726
chr1;8713475.77;7.0985694827936
chr1;9958257.88;1.18484735756886
chr1;11203039.99;2.70886816400825
chr1;12447822.1;0.545159654665289
chr1;13692604.21;7.75091425243993
chr1;14937386.32;0.60492995139214
chr1;16182168.43;-0.993703040825158
chr1;17426950.54;9.91118842815563
chr1;18671732.65;0.466548386135546
chr1;19916514.76;0.938231428431342
chr1;21161296.87;2.56817509328263
chr1;22406078.98;-0.795693922030263
chr1;23650861.09;2.19418211624391
chr1;24895643.2;-1.34285613876104
chr1;26140425.31;3.85754189949143
chr1;27385207.42;-2.49689405528845
chr1;28629989.53;9.17539453120659
chr1;29874771.64;7.89627148148356
chr1;31119553.75;4.9019482751872
chr1;32364335.86;-4.4909617685218
chr1;33609117.97;6.32739164154194
chr1;34853900.08;7.35228936605579
chr1;36098682.19;-1.05309220916421
chr1;37343464.3;-11.3287374634874
chr1;38588246.41;7.48014629233657
chr1;39833028.52;5.05251062930112
chr1;41077810.63;2.24004115119908
chr1;42322592.74;9.29579364552839
chr1;43567374.85;8.44795051281972
chr1;44812156.96;4.64585874136625
chr1;46056939.07;-0.0482036610153995
chr1;47301721.18;4.39764550920023
chr1;48546503.29;-3.48702481087839
chr1;49791285.4;-3.44382515026664
chr1;51036067.51;-3.63114942848797
chr1;52280849.62;-2.02238806739829
chr1;53525631.73;2.1976811469614
chr1;54770413.84;7.41522139948968
chr1;56015195.95;-0.94530150702397
chr1;57259978.06;-0.703679756823581
chr1;58504760.17;-1.29271331325542
chr1;59749542.28;-4.40259600720009
chr1;60994324.39;2.75252157029701
chr1;62239106.5;3.99162778647976
chr1;63483888.61;-5.55075914845204
chr1;64728670.72;3.02587215243661
chr1;65973452.83;10.3199978378019
chr1;67218234.94;1.21734906225346
chr1;68463017.05;-1.00137234339374
chr1;69707799.16;14.6605585743174
chr1;70952581.27;8.43781138365944
chr1;72197363.38;2.05488415616665
chr1;73442145.49;2.11544063758578
chr1;74686927.6;2.10300660528539
chr1;75931709.71;-0.0268263299287679
chr1;77176491.82;-1.09975963643649
chr1;78421273.93;3.97571021500385
chr1;79666056.04;-11.5513418640039
chr1;80910838.15;0.0379292237758451
chr1;82155620.26;3.92678766681256
chr1;83400402.37;-4.8939681737629
chr1;84645184.48;2.46634022503499
chr1;85889966.59;0.585418466130312
chr1;87134748.7;10.0732079080432
chr1;88379530.81;3.45632748355954
chr1;89624312.92;4.50751140155325
chr1;90869095.03;2.4058340438397
chr1;92113877.14;-1.68190047868971
chr1;93358659.25;-4.14153464698503
chr1;94603441.36;10.6390343549088
chr1;95848223.47;8.42979691434742
chr1;97093005.58;0.250663628734033
chr1;98337787.69;5.06660750788739
chr1;99582569.8;2.8478881176462
chr1;100827351.91;-0.912981898335211
chr1;102072134.02;5.07338968837711
chr1;103316916.13;-2.54797922645309
chr1;104561698.24;-1.85323943231936
chr1;105806480.35;2.92740957628837
chr1;107051262.46;7.98095672891098
chr1;108296044.57;-1.14965122665963
chr1;109540826.68;0.735267647318387
chr1;110785608.79;-0.805501370506279
chr1;112030390.9;2.35358304562476
chr1;113275173.01;-0.957884766966966
chr1;114519955.12;-2.10544318917045
chr1;115764737.23;3.01634762873284
chr1;117009519.34;-4.99039394215288
chr1;118254301.45;-1.0757327638977
chr1;119499083.56;4.73586485444398
chr1;120743865.67;10.4168057768241
chr1;121988647.78;-2.01259948456002
chr1;123233429.89;2.53782847741567
chr1;124478212;1.65379293887105
chr1;125722994.11;0.731796506986832
chr1;126967776.22;-3.74969852497758
chr1;128212558.33;6.27203923412703
chr1;129457340.44;4.05092856095782
chr1;130702122.55;-4.74980518352435
chr1;131946904.66;-2.38713398447363
chr1;133191686.77;1.46320170841459
chr1;134436468.88;5.70084126988017
chr1;135681250.99;-2.0165674420095
chr1;136926033.1;-6.30726205679546
chr1;138170815.21;1.56052918713227
chr1;139415597.32;13.0468918386561
chr1;140660379.43;9.28320970442873
chr1;141905161.54;-0.528814815257649
chr1;143149943.65;-2.25405098381391
chr1;144394725.76;1.87995130062933
chr1;145639507.87;5.53059814492611
chr1;146884289.98;13.7788703961536
chr1;148129072.09;11.6465261643546
chr1;149373854.2;7.70282273172414
chr1;150618636.31;0.328089727610801
chr1;151863418.42;6.9830008822009
chr1;153108200.53;3.75431612837361
chr1;154352982.64;-0.79045745558967
chr1;155597764.75;-2.76101210843726
chr1;156842546.86;-8.86021896278712
chr1;158087328.97;-1.95099528588616
chr1;159332111.08;-1.88054734147091
chr1;160576893.19;-2.67762726264574
