chr;x;y
chr2L;6960622;-8.02284727039491
chr2L;5469498;-2.08400256419647
chr2L;2438669;-2.93490333888058
chr2L;10943536;8.37993735861331
chr2L;8856739;-3.00760246091476
chr2L;19868416;5.49916473831216
chr2L;12397974;4.22972194340998
chr2L;20964715;-7.26763739292456
chr2L;11883850;-0.277299336820539
chr2L;9000970;-3.2345656978776
chr2L;15207959;8.70283110878649
chr2L;2837521;6.2001492808239
chr2L;7626254;-1.0730880139672
chr2L;6986527;-0.359079870058718
chr2L;12010445;0.384667453790345
chr2L;6667353;-0.389359970260115
chr2L;11911298;-4.83404384745143
chr2L;18654794;3.55975474212597
chr2L;23432578;7.38384715956146
chr2L;14505154;3.24345574350495
chr2L;1287644;-5.56307954434176
chr2L;9407456;7.7060669035292
chr2L;5001206;2.41234817419845
chr2L;7368444;-0.143800175597797
chr2L;5594249;8.50712223518431
chr2L;23351464;-3.35633838125933
chr2L;20411634;2.29910373664342
chr2L;15146947;-1.88917171545488
chr2L;16515631;2.83183598354595
chr2L;22164362;4.9473564156664
chr2L;15685861;2.30213041682011
chr2L;6059258;3.58026000910161
chr2L;12163859;-5.84098620514792
chr2L;3387618;-3.55353744974393
chr2L;21852934;-1.26771263248293
chr2L;22200126;5.65756319635186
chr2L;20729472;-6.6283176621089
chr2L;7630836;4.69395387710136
chr2L;2314838;-6.19019487518565
chr2L;1245089;-2.43610748736876
chr2L;18162879;7.97408900529617
chr2L;18319783;6.5683122158744
chr2L;23456163;1.93128734752744
chr2L;20358614;-8.99687704527208
chr2L;5266226;7.3237693583388
chr2L;16021485;-2.04215093299379
chr2L;9518544;1.81651694673784
chr2L;17503084;-1.82324409190573
chr2L;17690902;-4.59657524504735
chr2L;8027133;7.71373626486181
chr2L;8235730;1.88302387953185
chr2L;20940120;8.68767146684635
chr2L;5613110;5.55776788915299
chr2L;18087;3.09805494682626
chr2L;4630273;6.72161092985721
chr2L;17325181;-1.02983250684361
chr2L;16876074;-6.6686272459016
chr2L;470521;3.34246592036603
chr2L;21275167;5.30898278011077
chr2L;17854078;1.65729322592676
chr2L;2770047;0.373517662383016
chr2L;20118757;-6.02237089977147
chr2L;21994822;-4.05622742245315
chr2L;12882047;-5.87473880124833
chr2L;8314604;5.29844702828475
chr2L;3639095;0.73003316402081
chr2L;12986552;5.53126372781861
chr2L;18787283;-2.03202284502016
chr2L;3039391;-2.68726780091082
chr2L;7178570;-1.38730934531558
chr2L;4668894;4.91821996195138
chr2L;20640472;1.41896249971609
chr2L;3587989;-6.51794900136937
chr2L;11296685;0.894491522519049
chr2L;20469829;1.88304526652485
chr2L;9167397;2.58980558487736
chr2L;1873280;4.37953723794162
chr2L;1745154;-4.07501097753171
chr2L;5732533;4.76712389834571
chr2L;5902359;3.29033575335558
chr2L;18657681;-4.07546850560185
chr2L;13987771;0.677740982118302
chr2L;2761823;5.36461988355956
chr2L;6683246;1.72288837146214
chr2L;11673677;1.89709811097403
chr2L;4151619;0.461711678632276
chr2L;21345055;4.35397466202942
chr2L;13779812;-9.74284407420236
chr2L;18565697;-5.46167035989581
chr2L;2082751;-4.69935556864
chr2L;15402678;-9.87685558654717
chr2L;14788743;5.07157807791007
chr2L;4549495;2.55065926096692
chr2L;12667564;6.14026621497117
chr2L;3361041;-2.42095196059756
chr2L;3195604;4.60041694048235
chr2L;11639110;-1.28691227508271
chr2L;18027034;-1.69407607127024
chr2L;18392744;-1.19448865481881
chr2L;7570716;1.01303452134089
chr2L;19972917;1.31823484345755
chr2L;11660762;9.56365816160783
chr2L;20099076;9.83653544202901
chr2L;239137;1.93213514333242
chr2L;13277818;-1.72608158237095
chr2L;1403170;-2.04089207117138
chr2L;14608743;-2.01904146664446
chr2L;23017232;-15.7208794230812
chr2L;4538165;5.89455092431864
chr2L;4586966;4.02510548800384
chr2L;18152258;-2.61497171176874
chr2L;8250355;1.72953902830749
chr2L;5017043;-0.982703468538717
chr2L;14836737;-0.228242973848531
chr2L;12226227;3.12346456221046
chr2L;18244518;1.46791275233834
chr2L;19649455;5.45385568121846
chr2L;9443399;6.49675099564082
chr2L;19071376;1.81144369347422
chr2L;3887946;1.32722030545694
chr2L;6135428;2.98158165541392
chr2L;241958;2.29968023277046
chr2L;97503;-4.58390699179113
chr2L;16339233;-2.2447464134646
chr2L;5713670;7.72689127349132
chr2L;20680540;17.0454394827212
chr2L;6744237;5.09384099761611
chr2L;5979641;3.33290513456448
chr2L;11203656;1.51082040420202
chr2L;16453394;-10.7135110181835
chr2L;2289469;5.40123512888244
chr2L;12736707;1.77645588125515
chr2L;14083784;-0.357976929963874
chr2L;15108500;-3.95400654998503
chr2L;22665277;-3.99516770133585
chr2L;4156844;-4.75681325901736
chr2L;19833297;-2.28078311057264
chr2L;16141378;2.11562823007503
chr2L;11922752;1.51721552152848
chr2L;20178228;-0.168416041706595
chr2L;12384419;3.27667344343787
chr2L;16804989;-6.35878632934182
chr2L;22885724;7.61823683055083
chr2L;21933613;-0.439248785262305
chr2L;22365518;-1.09670544971498
chr2L;2518693;-10.4127932478818
chr2L;21979402;2.92919524143159
chr2L;14872590;0.278544682887497
chr2L;16512142;7.37117416830037
chr2L;19882629;9.3375171716034
chr2L;9113360;-1.12258449458326
chr2L;20859835;0.937670332493642
chr2L;9520109;7.2674524644385
chr2L;1539940;0.680966859302089
chr2L;5589744;10.9383529213368
chr2L;23138353;-0.0929783696078499
chr2L;21580286;-8.42424310956172
chr2L;9730679;-0.0285773837633083
chr2L;11470423;3.4274387459731
chr2L;17485172;3.03851791409542
chr2L;8649268;-4.92804489639741
chr2L;8673219;11.9492929145325
chr2L;7777372;-1.34673313263442
chr2L;6954457;2.71796567410197
chr2L;14228259;2.52982435670068
chr2L;22172991;2.61646054352683
chr2L;2293832;-8.73759589375582
chr2L;22484281;-3.73406974515009
chr2L;9693842;-0.234492215316366
chr2L;18447460;-1.09660416961959
chr2L;10114576;3.18215615552263
chr2L;8897323;-8.18845712662665
chr2L;12138922;-7.45918917305217
chr2L;14507638;-5.96951928687542
chr2L;18494133;-8.16009918356237
chr2L;180992;5.04625196940583
chr2L;3623057;3.88205820508018
chr2L;1347335;-3.13672311387436
chr2L;3017143;-4.15002991110968
chr2L;12511272;-0.906454856028953
chr2L;3011489;9.72481501761935
chr2L;19732955;3.25077014847632
chr2L;8228935;7.11285099290252
chr2L;3393186;-9.65306220653662
chr2L;5757204;3.72145443214076
chr2L;18526637;-3.56627275469125
chr2L;11213573;6.17963795388059
chr2L;3496793;7.01790560788032
chr2L;15089573;-5.49543762011123
chr2L;11125334;7.72889506353373
chr2L;5562438;3.63446910710536
chr2L;16254458;6.4138596023955
chr2L;15379519;-4.9212416720875
chr2L;14283284;0.322555973610338
chr2L;13787453;-3.94820282411458
chr2L;4540285;5.10332052266945
chr2L;9586128;3.2393204181676
chr2L;3065630;-6.14920437650968
chr2L;7483449;5.87494799171338
chr2L;8452646;8.81640932330987
chr2L;9148147;1.57370846910564
chr2L;14212901;1.31326806094443
chr2L;19407298;15.908810721022
chr2L;8357841;4.63589727801091
chr2L;21877372;-5.56786555924276
chr2L;5026458;-6.57099931867921
chr2L;19829006;2.28637875749754
chr2L;23193599;5.50079220813157
chr2L;9942870;-7.16771404263297
chr2L;7909484;8.36044237786684
chr2L;18312177;5.11765863073763
chr2L;19089318;10.489209671515
chr2L;8260469;13.9451090710675
chr2L;6726864;-2.28778561910914
chr2L;9531182;-4.38365897809061
chr2L;6344545;9.5416361928847
chr2L;3582996;-0.854269164111696
chr2L;2785586;2.20508219132152
chr2L;280353;-4.65836730358622
chr2L;4903480;6.50341912757085
chr2L;11038475;10.3131408297335
chr2L;9542812;3.6605325367026
chr2L;15629119;10.1746524597057
chr2L;2721685;0.584869507204064
chr2L;17988291;3.25889117408158
chr2L;8138066;-1.59220921151426
chr2L;7822352;4.37509855947089
chr2L;766687;7.41931567172548
chr2L;12528872;-2.33096882267203
chr2L;6289278;8.80647131496642
chr2L;1307541;-10.0198544933848
chr2L;18378379;2.26050463576577
chr2L;8566822;-3.98802274189386
chr2L;22023566;1.37647325860515
chr2L;5986110;4.26457888992809
chr2L;18674753;0.744687391555766
chr2L;4801790;-5.6304026590457
chr2L;18618463;6.21354022280582
chr2L;10709776;-1.32578432396591
chr2L;16732572;-0.951848046856228
chr2L;13706516;-3.42160117666571
chr2L;7536207;9.25779359529451
chr2L;12782664;2.1755978717192
chr2L;2552354;7.50109554596988
chr2L;2389687;3.32209438993218
chr2L;8132403;4.85496458881828
chr2L;11742893;1.0411722130408
chr2L;21641824;4.70265264381273
chr2L;13609663;1.26723015950429
chr2L;2245654;4.96987142423901
chr2L;2558061;6.06925566585391
chr2L;481673;0.93810438141143
chr2L;22695969;13.8775743620504
chr2L;14825997;0.98552993742082
chr2L;21273569;-6.29524786279701
chr2L;11575960;-4.70283224254644
chr2L;3108682;3.04919451718209
chr2L;13686480;2.11942484905951
chr2L;9745337;1.17374200397242
