chr;x;y
chr2L;1;2.03451915464399
chr2L;23514.712;3.77502247976789
chr2L;47028.424;2.26035443848607
chr2L;70542.136;-2.42146356481484
chr2L;94055.848;1.18775683126947
chr2L;117569.56;0.698760263551401
chr2L;141083.272;-1.82117406929398
chr2L;164596.984;4.09534985001045
chr2L;188110.696;0.200696471310428
chr2L;211624.408;-6.87640459287366
chr2L;235138.12;-7.09174499668062
chr2L;258651.832;-6.21174165055217
chr2L;282165.544;-1.94055596076643
chr2L;305679.256;0.766307126041913
chr2L;329192.968;-9.67807009286431
chr2L;352706.68;2.30409872061644
chr2L;376220.392;2.7895270880057
chr2L;399734.104;-5.62770307332942
chr2L;423247.816;4.05366354767557
chr2L;446761.528;-3.80222470878518
chr2L;470275.24;0.601396511178431
chr2L;493788.952;-8.01915214674684
chr2L;517302.664;3.97338654460779
chr2L;540816.376;-7.31118350528827
chr2L;564330.088;-3.56596959797453
chr2L;587843.8;-2.15113517541176
chr2L;611357.512;1.97283723565563
chr2L;634871.224;-0.957999937973579
chr2L;658384.936;-1.26394197858173
chr2L;681898.648;-2.47312137729136
chr2L;705412.36;-2.14430657474538
chr2L;728926.072;1.48500090091703
chr2L;752439.784000001;0.863387230789835
chr2L;775953.496000001;-1.34303402345076
chr2L;799467.208000001;-1.30235274516534
chr2L;822980.920000001;-3.45856835589377
chr2L;846494.632000001;9.41973856326093
chr2L;870008.344000001;-2.07673532756442
chr2L;893522.056000001;-0.824841653656956
chr2L;917035.768000001;-1.35396229675166
chr2L;940549.480000001;3.95710472587525
chr2L;964063.192000001;-0.624766674459093
chr2L;987576.904000001;-1.97263770240723
chr2L;1011090.616;-3.9720544105582
chr2L;1034604.328;5.45481570315144
chr2L;1058118.04;2.25562963612326
chr2L;1081631.752;2.50794578629931
chr2L;1105145.464;6.01452093980559
chr2L;1128659.176;0.253887826755981
chr2L;1152172.888;3.95259105328876
chr2L;1175686.6;1.53451197291478
chr2L;1199200.312;2.52255207972327
chr2L;1222714.024;-5.47353627986842
chr2L;1246227.736;-1.91426321626215
chr2L;1269741.448;11.7580390176727
chr2L;1293255.16;1.53307699489069
chr2L;1316768.872;-5.91473887899287
chr2L;1340282.584;-4.97612938214812
chr2L;1363796.296;-5.99960880028197
chr2L;1387310.008;11.6543197002474
chr2L;1410823.72;0.027390359920382
chr2L;1434337.432;-11.8951323126457
chr2L;1457851.144;8.37347280775009
chr2L;1481364.856;-3.62613681440554
chr2L;1504878.568;8.43233403416472
chr2L;1528392.28;2.13201198175116
chr2L;1551905.992;8.27587942770727
chr2L;1575419.704;-0.366988340841526
chr2L;1598933.416;4.29039004069185
chr2L;1622447.128;5.22270551383383
chr2L;1645960.84;-1.41520569128111
chr2L;1669474.552;10.9487553460596
chr2L;1692988.264;-4.32319931458908
chr2L;1716501.976;2.57160442846418
chr2L;1740015.688;5.42606696055973
