chr;x;y
chrI;1;2.73954295710307
chrI;1152.09;-6.80641065471501
chrI;2303.18;-11.0287297833163
chrI;3454.27;5.79454916974058
chrI;4605.36;2.33672342719222
chrI;5756.45;0.577037377147869
chrI;6907.54;7.00118669060906
chrI;8058.63;1.75858045274927
chrI;9209.72;5.0115483920675
chrI;10360.81;7.50795079712657
chrI;11511.9;5.9213363145592
chrI;12662.99;-1.09729126311112
chrI;13814.08;-8.12005649781529
chrI;14965.17;3.53231966592555
chrI;16116.26;1.02228772026811
chrI;17267.35;-1.83305054740435
chrI;18418.44;11.7118369446105
chrI;19569.53;6.06895778816822
chrI;20720.62;0.120487112967671
chrI;21871.71;-9.4283957833186
chrI;23022.8;6.0023247054106
chrI;24173.89;7.09166377502677
chrI;25324.98;7.71986240942219
chrI;26476.07;0.896538813469182
chrI;27627.16;-2.61336469256806
chrI;28778.25;-0.776559312656739
chrI;29929.34;-0.396653967955528
chrI;31080.43;4.98355343545916
chrI;32231.52;3.73519321254334
chrI;33382.61;4.8604278362441
chrI;34533.7;-8.71051797214235
chrI;35684.79;0.553929277930038
chrI;36835.88;3.85503287348647
chrI;37986.97;5.07711925129865
chrI;39138.06;-2.07638053429401
chrI;40289.15;4.49670094010968
chrI;41440.24;8.24875754974916
chrI;42591.33;5.0235725641041
chrI;43742.42;-6.66359785678344
chrI;44893.51;-5.10299089075749
chrI;46044.6;7.08193795700141
chrI;47195.69;-0.471066310604147
chrI;48346.78;4.522210496643
chrI;49497.87;-2.21814470284327
chrI;50648.96;0.88932643779358
chrI;51800.05;2.99245227388838
chrI;52951.14;11.2531970213389
chrI;54102.2299999999;0.126714295848505
chrI;55253.3199999999;3.79825860984794
chrI;56404.4099999999;1.7062880726755
chrI;57555.4999999999;2.40953282335594
chrI;58706.5899999999;-4.02719212513014
chrI;59857.6799999999;-7.48899660577006
chrI;61008.7699999999;-0.18493482400838
chrI;62159.8599999999;-5.20611627393436
chrI;63310.9499999999;3.35502226346063
chrI;64462.0399999999;5.76557408588714
chrI;65613.1299999999;0.0348894270591178
chrI;66764.2199999999;-8.68564455616656
chrI;67915.3099999999;-5.92900347823815
chrI;69066.3999999999;-3.43458946627572
chrI;70217.4899999999;-4.42959238456503
chrI;71368.5799999999;0.53700944378862
chrI;72519.6699999999;6.4190041825292
chrI;73670.7599999999;-3.41386632426422
chrI;74821.8499999999;11.4890364239212
chrI;75972.9399999999;0.622831320443621
chrI;77124.0299999999;-1.47053944533734
chrI;78275.1199999999;0.613707034412806
chrI;79426.2099999999;-5.45590320979482
chrI;80577.2999999999;0.363195276750697
chrI;81728.3899999999;10.1372723379994
chrI;82879.4799999999;-3.05242679484842
chrI;84030.5699999998;0.278989743755236
chrI;85181.6599999999;4.89224230872006
chrI;86332.7499999999;-3.78976578871356
chrI;87483.8399999998;-3.48964561602882
chrI;88634.9299999998;2.46270554476225
chrI;89786.0199999998;-2.76262573454769
chrI;90937.1099999998;0.113906523659283
chrI;92088.1999999998;-2.36446950437374
chrI;93239.2899999998;-1.69896947885704
chrI;94390.3799999998;-0.147237682732474
chrI;95541.4699999998;7.85332053835612
chrI;96692.5599999998;-4.98861567663838
chrI;97843.6499999998;6.9312824066649
chrI;98994.7399999998;0.795403854703135
chrI;100145.83;-0.344336814046794
chrI;101296.92;-4.37286865663574
chrI;102448.01;6.9723137149173
chrI;103599.1;7.793952052815
chrI;104750.19;2.55767158434625
chrI;105901.28;0.325173032924324
chrI;107052.37;-2.41458576718272
chrI;108203.46;7.6590558640162
chrI;109354.55;1.96070577095196
chrI;110505.64;8.04675246100313
chrI;111656.73;2.54376246683774
chrI;112807.82;0.839298034264714
chrI;113958.91;1.95804018727724
chrI;115110;6.9633663896103
chrI;116261.09;-3.12037764422523
chrI;117412.18;1.36001620199702
chrI;118563.27;5.34833690632386
chrI;119714.36;1.37417226200824
chrI;120865.45;3.0159746756829
chrI;122016.54;-7.43035870222623
chrI;123167.63;1.59632705682962
chrI;124318.72;2.5310678398768
chrI;125469.81;-4.20145522447674
chrI;126620.9;7.43541445438844
chrI;127771.99;3.32323024133329
chrI;128923.08;-3.36563563492055
chrI;130074.17;1.53883165247534
chrI;131225.26;3.94040740212465
chrI;132376.35;-2.45379334091496
chrI;133527.44;0.521920724369981
chrI;134678.53;7.14474770760183
chrI;135829.62;-5.7263385280289
chrI;136980.71;-11.6440838586076
chrI;138131.8;-4.64891157614487
chrI;139282.89;-0.452806164915625
chrI;140433.98;-4.4489031630217
chrI;141585.07;-1.96140746760585
chrI;142736.16;8.51772248168117
chrI;143887.25;2.33621919880796
chrI;145038.34;-1.4215323078797
chrI;146189.43;2.0701775361235
chrI;147340.52;2.5340925578057
chrI;148491.61;1.62531053596169
chrI;149642.7;-3.36838530675469
chrI;150793.79;-4.15589898169326
chrI;151944.88;-1.81179297989942
chrI;153095.97;5.11155753286194
chrI;154247.06;4.30714947730551
chrI;155398.15;5.08600793501319
chrI;156549.24;-2.96574159491581
chrI;157700.33;2.90517967615076
chrI;158851.42;5.53699478392571
chrI;160002.51;-3.18989481004936
chrI;161153.6;3.30695618100768
chrI;162304.69;-3.1782916070155
chrI;163455.78;9.45768494054311
chrI;164606.87;1.84299782278837
chrI;165757.96;-0.0383495759364665
chrI;166909.05;-3.24944947585615
chrI;168060.14;-0.372248433699085
chrI;169211.23;9.54546020216747
chrI;170362.32;4.75679354623207
chrI;171513.41;-3.64069267375493
chrI;172664.5;-2.57267154731469
chrI;173815.59;4.80606869515652
chrI;174966.68;4.49227656161148
chrI;176117.77;-1.68093603304215
chrI;177268.86;2.47204098811363
chrI;178419.95;-6.51421579826681
chrI;179571.04;-12.3923131023226
chrI;180722.13;0.450051979672764
chrI;181873.22;-0.180265383955271
chrI;183024.31;-0.752029778740208
chrI;184175.4;2.87720721962846
chrI;185326.49;3.39005467411986
chrI;186477.58;-5.48352716497756
chrI;187628.67;0.822762431518351
chrI;188779.76;-7.29648004436191
chrI;189930.85;-7.173839511994
chrI;191081.94;2.09015127917842
chrI;192233.03;1.03233951847918
chrI;193384.12;10.9955816536863
chrI;194535.21;-1.21488128917919
chrI;195686.3;5.00927891388069
chrI;196837.39;0.765689350968936
chrI;197988.48;1.62665833503659
chrI;199139.57;-5.12558606925676
chrI;200290.66;-10.541430818976
chrI;201441.75;-5.47992676032793
chrI;202592.84;2.24918463025099
chrI;203743.93;-2.63468943908434
chrI;204895.02;-0.45332122818412
chrI;206046.11;7.51266272790716
chrI;207197.2;-1.99009272320905
chrI;208348.29;-2.70321586334945
chrI;209499.379999999;0.469653133198578
chrI;210650.47;11.5555774619348
chrI;211801.559999999;2.00847712135184
